,ele,times,hr,cad,lat,lon
656,35.0,656.0,141.0,83.0,49.2465958558023,-123.15488847903907
657,35.0,657.0,140.0,83.0,49.24657506868243,-123.15488998778164
658,35.0,658.0,140.0,83.0,49.24655285663903,-123.15489191561937
659,35.0,659.0,141.0,83.0,49.246533242985606,-123.15489426255226
660,35.0,660.0,141.0,83.0,49.24651237204671,-123.15489602275193
661,35.0,661.0,140.0,83.0,49.24648957327008,-123.15489987842739
662,35.0,662.0,141.0,83.0,49.2464679479599,-123.154898872599
663,35.0,663.0,141.0,83.0,49.24644741229713,-123.1548991240561
664,35.0,664.0,141.0,83.0,49.24642478115857,-123.154904153198
665,35.0,665.0,141.0,83.0,49.24640533514321,-123.15491178072989
666,35.0,666.0,140.0,83.0,49.24638672731817,-123.15491798333824
667,35.0,667.0,141.0,84.0,49.24636694602668,-123.1549128703773
668,35.0,668.0,141.0,85.0,49.246345991268754,-123.15490834414959
669,35.0,669.0,141.0,85.0,49.24632461741567,-123.15490725450218
670,35.0,670.0,142.0,85.0,49.246304500848055,-123.1549096852541
671,35.20000076293945,671.0,142.0,84.0,49.24628388136625,-123.15491328947246
672,35.400001525878906,672.0,143.0,84.0,49.246263932436705,-123.15491412766278
673,35.400001525878906,673.0,143.0,83.0,49.24624624662101,-123.1549131218344
674,35.599998474121094,674.0,143.0,83.0,49.24622897990048,-123.15491203218699
675,35.79999923706055,675.0,143.0,83.0,49.246206348761916,-123.15491270273924
676,36.0,676.0,143.0,84.0,49.246180364862084,-123.15491706132889
677,36.20000076293945,677.0,142.0,84.0,49.24615756608546,-123.15491957589984
678,36.20000076293945,678.0,142.0,85.0,49.24613610841334,-123.15491857007146
679,36.400001525878906,679.0,142.0,85.0,49.24611473456025,-123.15491521731019
680,36.599998474121094,680.0,142.0,85.0,49.246092438697815,-123.1549128703773
681,36.79999923706055,681.0,143.0,85.0,49.24607181921601,-123.15490834414959
682,37.0,682.0,143.0,85.0,49.24605153501034,-123.15490775741637
683,37.0,683.0,143.0,85.0,49.24603200517595,-123.15490675158799
684,37.20000076293945,684.0,142.0,85.0,49.24601348116994,-123.15490289591253
685,37.20000076293945,685.0,142.0,86.0,49.24599311314523,-123.1549028120935
686,37.20000076293945,686.0,142.0,86.0,49.245970733463764,-123.15490683540702
687,37.20000076293945,687.0,143.0,85.0,49.2459481023252,-123.15491253510118
688,37.400001525878906,688.0,143.0,85.0,49.24592664465308,-123.1549165584147
689,37.400001525878906,689.0,142.0,85.0,49.24590409733355,-123.15491622313857
690,37.599998474121094,690.0,143.0,85.0,49.245881885290146,-123.15491320565343
691,37.599998474121094,691.0,143.0,85.0,49.24585875123739,-123.15491504967213
692,37.599998474121094,692.0,143.0,84.0,49.24583720974624,-123.15491119399667
693,37.79999923706055,693.0,143.0,84.0,49.24581273458898,-123.1549126189202
694,37.79999923706055,694.0,144.0,84.0,49.24579077400267,-123.15491605550051
695,37.79999923706055,695.0,145.0,85.0,49.245770908892155,-123.15491731278598
696,37.79999923706055,696.0,145.0,85.0,49.24575355835259,-123.15492033027112
697,37.79999923706055,697.0,146.0,84.0,49.24573319032788,-123.15492116846144
698,37.79999923706055,698.0,147.0,84.0,49.2457131575793,-123.15491924062371
699,37.79999923706055,699.0,147.0,85.0,49.24569262191653,-123.15491965971887
700,37.79999923706055,700.0,147.0,85.0,49.24566789530218,-123.15492611378431
701,37.79999923706055,701.0,147.0,84.0,49.245644425973296,-123.1549247726798
702,37.79999923706055,702.0,147.0,84.0,49.24562221392989,-123.15492376685143
703,38.0,703.0,147.0,84.0,49.24559673294425,-123.15491538494825
704,38.0,704.0,146.0,84.0,49.24557871185243,-123.15491228364408
705,38.0,705.0,146.0,84.0,49.245561780408025,-123.15491345711052
706,38.0,706.0,145.0,83.0,49.24554040655494,-123.15491429530084
707,38.0,707.0,145.0,83.0,49.245522217825055,-123.15491328947246
708,38.0,708.0,145.0,83.0,49.24550402909517,-123.15491488203406
709,38.0,709.0,144.0,83.0,49.24548525363207,-123.15491756424308
710,37.79999923706055,710.0,144.0,83.0,49.24546530470252,-123.15491664223373
711,37.79999923706055,711.0,143.0,83.0,49.245445020496845,-123.15491647459567
712,37.79999923706055,712.0,143.0,83.0,49.2454232275486,-123.15491479821503
713,37.599998474121094,713.0,143.0,83.0,49.245402943342924,-123.15491362474859
714,37.599998474121094,714.0,144.0,82.0,49.24538374878466,-123.15491580404341
715,37.599998474121094,715.0,144.0,82.0,49.2453679908067,-123.15491898916662
716,37.400001525878906,716.0,144.0,82.0,49.24534988589585,-123.15492401830852
717,37.400001525878906,717.0,144.0,82.0,49.24533127807081,-123.154925275594
718,37.20000076293945,718.0,144.0,82.0,49.24531040713191,-123.15492703579366
719,37.20000076293945,719.0,143.0,82.0,49.24529263749719,-123.15492460504174
720,37.20000076293945,720.0,143.0,82.0,49.245276376605034,-123.1549266166985
721,37.0,721.0,143.0,82.0,49.245256343856454,-123.1549266166985
722,37.0,722.0,144.0,82.0,49.24523555673659,-123.1549202464521
723,37.0,723.0,143.0,83.0,49.245218792930245,-123.15491672605276
724,37.0,724.0,144.0,83.0,49.245196999982,-123.15491513349116
725,36.79999923706055,725.0,145.0,83.0,49.24517470411956,-123.15491412766278
726,36.79999923706055,726.0,144.0,83.0,49.245156263932586,-123.1549115292728
727,36.79999923706055,727.0,144.0,82.0,49.24513514153659,-123.15491194836795
728,36.599998474121094,728.0,144.0,82.0,49.2451140191406,-123.154914714396
729,36.599998474121094,729.0,143.0,82.0,49.24509281292558,-123.15491504967213
730,36.599998474121094,730.0,144.0,83.0,49.24507286399603,-123.15491320565343
731,36.400001525878906,731.0,144.0,83.0,49.24505207687616,-123.154914714396
732,36.400001525878906,732.0,144.0,83.0,49.24502885900438,-123.15491647459567
733,36.20000076293945,733.0,144.0,82.0,49.2450069822371,-123.15491680987179
734,36.20000076293945,734.0,143.0,82.0,49.24498560838401,-123.15492033027112
735,36.20000076293945,735.0,143.0,82.0,49.244962306693196,-123.15492720343173
736,36.0,736.0,142.0,82.0,49.24494042992592,-123.15492720343173
737,36.0,737.0,142.0,83.0,49.24491863697767,-123.1549282092601
738,36.20000076293945,738.0,141.0,83.0,49.24490028060973,-123.15493097528815
739,36.20000076293945,739.0,141.0,84.0,49.244883097708225,-123.15493424423039
740,36.20000076293945,740.0,141.0,85.0,49.24486340023577,-123.15493709407747
741,36.20000076293945,741.0,141.0,85.0,49.24484621733427,-123.15493935719132
742,36.400001525878906,742.0,142.0,84.0,49.24482953734696,-123.15494346432388
743,36.400001525878906,743.0,143.0,84.0,49.24481294117868,-123.15494715236127
744,36.400001525878906,744.0,144.0,84.0,49.244793662801385,-123.15494824200869
745,36.599998474121094,745.0,144.0,84.0,49.244772205129266,-123.15495084039867
746,36.599998474121094,746.0,144.0,84.0,49.24475074745715,-123.15495578572154
747,36.79999923706055,747.0,143.0,84.0,49.244728703051805,-123.15496022813022
748,36.79999923706055,748.0,143.0,83.0,49.244708167389035,-123.15496609546244
749,36.79999923706055,749.0,142.0,83.0,49.244688637554646,-123.15496877767146
750,37.0,750.0,141.0,83.0,49.2446686886251,-123.1549717951566
751,37.0,751.0,140.0,84.0,49.244649996981025,-123.15497556701303
752,37.20000076293945,752.0,139.0,84.0,49.24463013187051,-123.15497405827045
753,37.400001525878906,753.0,139.0,84.0,49.24460984766483,-123.15497439354658
754,37.599998474121094,754.0,139.0,84.0,49.24458855763078,-123.15497263334692
755,38.0,755.0,140.0,84.0,49.24456777051091,-123.15497414208949
756,38.20000076293945,756.0,141.0,84.0,49.24454807303846,-123.15497774630785
757,38.400001525878906,757.0,141.0,84.0,49.24452569335699,-123.1549768242985
758,38.599998474121094,758.0,142.0,85.0,49.244508342817426,-123.15497690811753
759,38.79999923706055,759.0,141.0,85.0,49.24448805861175,-123.15497590228915
760,39.0,760.0,142.0,85.0,49.24446609802544,-123.15497615374625
761,39.20000076293945,761.0,141.0,85.0,49.24444363452494,-123.15497405827045
762,39.400001525878906,762.0,141.0,85.0,49.24442200921476,-123.15497556701303
763,39.79999923706055,763.0,141.0,85.0,49.24440122209489,-123.15498118288815
764,40.0,764.0,141.0,84.0,49.244380351155996,-123.15498721785843
765,40.0,765.0,142.0,84.0,49.24436333589256,-123.15498855896294
766,40.20000076293945,766.0,142.0,84.0,49.24434581771493,-123.15499048680067
767,40.400001525878906,767.0,142.0,84.0,49.2443230189383,-123.15499157644808
768,40.599998474121094,768.0,142.0,85.0,49.244299717247486,-123.15499819815159
769,40.599998474121094,769.0,143.0,85.0,49.24427784048021,-123.15499878488481
770,40.79999923706055,770.0,143.0,85.0,49.244257220998406,-123.15500004217029
771,41.0,771.0,144.0,84.0,49.24423333257437,-123.15500683151186
772,41.20000076293945,772.0,144.0,84.0,49.24421288073063,-123.15501051954925
773,41.400001525878906,773.0,145.0,84.0,49.2441919259727,-123.15501345321536
774,41.400001525878906,774.0,146.0,84.0,49.244169713929296,-123.15501186065376
775,41.599998474121094,775.0,145.0,84.0,49.244147753342986,-123.15500859171152
776,41.79999923706055,776.0,144.0,83.0,49.244126714766026,-123.15500708296895
777,42.0,777.0,144.0,83.0,49.244106682017446,-123.15500414930284
778,42.0,778.0,144.0,84.0,49.24408782273531,-123.15500498749316
779,42.0,779.0,144.0,84.0,49.24407063983381,-123.15500565804541
780,41.79999923706055,780.0,144.0,84.0,49.24405161291361,-123.15500356256962
781,41.79999923706055,781.0,144.0,83.0,49.24403158016503,-123.15500373020768
782,41.79999923706055,782.0,144.0,83.0,49.244013391435146,-123.15500331111252
783,41.599998474121094,783.0,143.0,83.0,49.24399553798139,-123.15500322729349
784,41.599998474121094,784.0,143.0,83.0,49.24397634342313,-123.1550024729222
785,41.599998474121094,785.0,143.0,83.0,49.24395974725485,-123.15500062890351
786,41.400001525878906,786.0,143.0,82.0,49.24394206143916,-123.15499811433256
787,41.400001525878906,787.0,142.0,82.0,49.24392127431929,-123.15499534830451
788,41.20000076293945,788.0,142.0,82.0,49.24390082247555,-123.15499509684741
789,41.20000076293945,789.0,140.0,82.0,49.24387902952731,-123.15499383956194
790,41.20000076293945,790.0,140.0,82.0,49.24385765567422,-123.15499300137162
791,41.0,791.0,140.0,82.0,49.24383820965886,-123.1549974437803
792,41.0,792.0,140.0,82.0,49.24381474032998,-123.15499417483807
793,41.0,793.0,139.0,82.0,49.24379277974367,-123.15499618649483
794,41.0,794.0,139.0,82.0,49.2437706515193,-123.15498914569616
795,41.0,795.0,139.0,82.0,49.24375120550394,-123.15499015152454
796,41.0,796.0,138.0,83.0,49.243732430040836,-123.15499434247613
797,41.0,797.0,138.0,83.0,49.24371549859643,-123.15499643795192
798,41.0,798.0,138.0,83.0,49.24369404092431,-123.15499652177095
799,41.0,799.0,139.0,83.0,49.24367241561413,-123.1549979466945
800,41.0,800.0,139.0,83.0,49.24365506507456,-123.15500037744641
801,41.0,801.0,141.0,83.0,49.24363645724952,-123.1550011318177
802,41.0,802.0,141.0,84.0,49.2436149995774,-123.15500197000802
803,41.0,803.0,141.0,84.0,49.24359479919076,-123.15500096417964
804,41.0,804.0,142.0,83.0,49.24357091076672,-123.15500264056027
805,41.0,805.0,142.0,82.0,49.2435494530946,-123.15499861724675
806,41.0,806.0,142.0,82.0,49.243527073413134,-123.1549974437803
807,41.0,807.0,143.0,84.0,49.24350536428392,-123.15499409101903
808,41.0,808.0,143.0,84.0,49.24348348751664,-123.15499333664775
809,41.0,809.0,143.0,84.0,49.2434630356729,-123.15499199554324
810,41.0,810.0,142.0,85.0,49.24344635568559,-123.15498864278197
811,41.0,811.0,142.0,85.0,49.24342883750796,-123.154988726601
812,41.20000076293945,812.0,141.0,83.0,49.24341173842549,-123.15499484539032
813,41.20000076293945,813.0,140.0,83.0,49.2433906160295,-123.15499551594257
814,41.20000076293945,814.0,140.0,83.0,49.243371253833175,-123.15499786287546
815,41.400001525878906,815.0,140.0,83.0,49.24335381947458,-123.15499937161803
816,41.400001525878906,816.0,140.0,83.0,49.243336636573076,-123.15500498749316
817,41.400001525878906,817.0,140.0,83.0,49.24331677146256,-123.15500540658832
818,41.400001525878906,818.0,140.0,83.0,49.24329875037074,-123.1550077535212
819,41.599998474121094,819.0,140.0,84.0,49.24327922053635,-123.15500850789249
820,41.599998474121094,820.0,141.0,84.0,49.24325969070196,-123.15501546487212
821,41.599998474121094,821.0,141.0,83.0,49.243233539164066,-123.1550302170217
822,41.599998474121094,822.0,142.0,83.0,49.24320914782584,-123.15504211932421
823,41.400001525878906,823.0,143.0,83.0,49.24318735487759,-123.155049495399
824,41.400001525878906,824.0,143.0,83.0,49.24316774122417,-123.15504907630384
825,41.400001525878906,825.0,143.0,83.0,49.24315349198878,-123.1550460588187
826,41.599998474121094,826.0,143.0,83.0,49.24314829520881,-123.15503591671586
827,41.599998474121094,827.0,143.0,83.0,49.24314184114337,-123.15498981624842
828,41.599998474121094,828.0,142.0,83.0,49.24313999712467,-123.15494262613356
829,41.599998474121094,829.0,142.0,82.0,49.243137231096625,-123.1549023091793
830,41.599998474121094,830.0,142.0,81.0,49.24313681200147,-123.15487037412822
831,41.599998474121094,831.0,143.0,81.0,49.24313681200147,-123.15484128892422
832,41.599998474121094,832.0,143.0,82.0,49.24313790164888,-123.15480818040669
833,41.599998474121094,833.0,144.0,83.0,49.24313630908728,-123.15477062948048
834,41.599998474121094,834.0,145.0,85.0,49.243134297430515,-123.15473559312522
835,41.79999923706055,835.0,146.0,85.0,49.24313203431666,-123.15470080822706
836,41.79999923706055,836.0,147.0,85.0,49.243129938840866,-123.15466610714793
837,42.0,837.0,146.0,85.0,49.24312876537442,-123.15462939441204
838,42.0,838.0,147.0,85.0,49.243129938840866,-123.15459301695228
839,42.0,839.0,147.0,85.0,49.24312951974571,-123.15455731004477
840,42.0,840.0,147.0,85.0,49.24312968738377,-123.1545246206224
841,42.0,841.0,146.0,84.0,49.24313077703118,-123.15449260175228
842,42.0,842.0,146.0,84.0,49.24312951974571,-123.15446242690086
843,42.20000076293945,843.0,146.0,85.0,49.24312926828861,-123.15443015657365
844,42.400001525878906,844.0,145.0,85.0,49.24312717281282,-123.15439981408417
845,42.400001525878906,845.0,144.0,85.0,49.243127508088946,-123.15436838194728
846,42.599998474121094,846.0,144.0,84.0,49.243122562766075,-123.15433678217232
847,42.599998474121094,847.0,143.0,84.0,49.24311778508127,-123.15430627204478
848,42.599998474121094,848.0,143.0,85.0,49.24311895854771,-123.15427190624177
849,42.599998474121094,849.0,144.0,85.0,49.24311996437609,-123.15423963591456
850,42.599998474121094,850.0,144.0,85.0,49.243118707090616,-123.15420904196799
851,42.599998474121094,851.0,144.0,85.0,49.24312231130898,-123.15417953766882
852,42.599998474121094,852.0,145.0,85.0,49.243122562766075,-123.15415623597801
853,42.400001525878906,853.0,145.0,85.0,49.24312608316541,-123.15412857569754
854,42.400001525878906,854.0,145.0,85.0,49.24312775954604,-123.15410016104579
855,42.400001525878906,855.0,146.0,85.0,49.24313019029796,-123.15406755544245
856,42.400001525878906,856.0,147.0,84.0,49.243129352107644,-123.15403461456299
857,42.400001525878906,857.0,147.0,84.0,49.243128849193454,-123.15400301478803
858,42.400001525878906,858.0,148.0,84.0,49.2431281786412,-123.15397208556533
859,42.400001525878906,859.0,148.0,85.0,49.24312801100314,-123.15393855795264
860,42.400001525878906,860.0,149.0,85.0,49.243127927184105,-123.15390653908253
861,42.400001525878906,861.0,149.0,85.0,49.243127508088946,-123.15387334674597
862,42.400001525878906,862.0,149.0,84.0,49.24312608316541,-123.15383948385715
863,42.400001525878906,863.0,149.0,84.0,49.24312415532768,-123.15380821935833
864,42.599998474121094,864.0,149.0,84.0,49.24312214367092,-123.15377661958337
865,42.79999923706055,865.0,149.0,84.0,49.24312231130898,-123.15374242141843
866,43.20000076293945,866.0,148.0,84.0,49.243121640756726,-123.15370813943446
867,43.400001525878906,867.0,148.0,84.0,49.24311736598611,-123.15367846749723
868,43.599998474121094,868.0,148.0,84.0,49.243106385692954,-123.15364770591259
869,43.599998474121094,869.0,148.0,84.0,49.24308962188661,-123.15362775698304
870,43.599998474121094,870.0,147.0,84.0,49.24306271597743,-123.15361753106117
871,43.599998474121094,871.0,147.0,84.0,49.24303983338177,-123.15361727960408
872,43.599998474121094,872.0,147.0,84.0,49.24301619641483,-123.15361510030925
873,43.599998474121094,873.0,147.0,83.0,49.242994068190455,-123.15362096764147
874,43.599998474121094,874.0,148.0,83.0,49.242969090119004,-123.15361476503313
875,43.599998474121094,875.0,147.0,83.0,49.24294696189463,-123.15361401066184
876,43.599998474121094,876.0,148.0,83.0,49.242925671860576,-123.15361359156668
877,43.599998474121094,877.0,149.0,83.0,49.24290522001684,-123.15361568704247
878,43.599998474121094,878.0,149.0,82.0,49.242884516716,-123.15361317247152
879,43.79999923706055,879.0,150.0,81.0,49.24286121502519,-123.1536112446338
880,43.79999923706055,880.0,150.0,81.0,49.242840595543385,-123.15361317247152
881,43.79999923706055,881.0,150.0,82.0,49.2428208142519,-123.15361510030925
882,44.0,882.0,151.0,82.0,49.242799943313,-123.15361543558538
883,44.0,883.0,150.0,82.0,49.24277873709798,-123.15361753106117
884,44.0,884.0,151.0,82.0,49.242756022140384,-123.15361887216568
885,44.20000076293945,885.0,151.0,83.0,49.24273531883955,-123.1536213029176
886,44.20000076293945,886.0,151.0,82.0,49.24271335825324,-123.15362364985049
887,44.20000076293945,887.0,151.0,83.0,49.24269190058112,-123.15362541005015
888,44.20000076293945,888.0,151.0,83.0,49.24267178401351,-123.15363052301109
889,44.400001525878906,889.0,152.0,83.0,49.24265225417912,-123.15362909808755
890,44.400001525878906,890.0,152.0,82.0,49.242630461230874,-123.15363555215299
891,44.400001525878906,891.0,152.0,82.0,49.242609506472945,-123.15364418551326
892,44.400001525878906,892.0,152.0,83.0,49.24258721061051,-123.15364778973162
893,44.599998474121094,893.0,152.0,84.0,49.242564579471946,-123.15364292822778
894,44.599998474121094,894.0,152.0,84.0,49.24254219979048,-123.1536405812949
895,44.79999923706055,895.0,153.0,85.0,49.24252225086093,-123.1536400783807
896,44.79999923706055,896.0,153.0,85.0,49.24250330775976,-123.15363639034331
897,45.0,897.0,154.0,85.0,49.24248646013439,-123.15363806672394
898,45.0,898.0,156.0,85.0,49.24246835522354,-123.15363932400942
899,45.0,899.0,156.0,85.0,49.24245041795075,-123.1536387372762
900,45.20000076293945,900.0,154.0,85.0,49.242432648316026,-123.15363555215299
901,45.20000076293945,901.0,154.0,84.0,49.24241445958614,-123.15363454632461
902,45.400001525878906,902.0,155.0,83.0,49.24239719286561,-123.15363337285817
903,45.599998474121094,903.0,155.0,83.0,49.24238009378314,-123.15362918190658
904,46.0,904.0,154.0,84.0,49.24236039631069,-123.15362390130758
905,46.20000076293945,905.0,154.0,84.0,49.24234187230468,-123.15362029708922
906,46.400001525878906,906.0,155.0,83.0,49.24232259392738,-123.15361711196601
907,46.79999923706055,907.0,155.0,83.0,49.24230289645493,-123.15361199900508
908,47.0,908.0,155.0,83.0,49.24228445626795,-123.15360981971025
909,47.400001525878906,909.0,155.0,83.0,49.24226517789066,-123.15360805951059
910,47.599998474121094,910.0,155.0,83.0,49.24224237911403,-123.15360998734832
911,48.0,911.0,155.0,82.0,49.242221508175135,-123.15360931679606
912,48.20000076293945,912.0,155.0,82.0,49.242200469598174,-123.15360621549189
913,48.599998474121094,913.0,154.0,83.0,49.242181945592165,-123.15360495820642
914,48.79999923706055,914.0,153.0,83.0,49.242163002491,-123.15360353328288
915,49.20000076293945,915.0,153.0,84.0,49.24214246682823,-123.15359950996935
916,49.400001525878906,916.0,153.0,84.0,49.24212176352739,-123.15359288826585
917,49.599998474121094,917.0,152.0,84.0,49.24209913238883,-123.1535848416388
918,49.79999923706055,918.0,152.0,82.0,49.24207993783057,-123.1535782199353
919,50.20000076293945,919.0,154.0,82.0,49.24206233583391,-123.15357243642211
920,50.400001525878906,920.0,155.0,83.0,49.2420435603708,-123.15356455743313
921,50.79999923706055,921.0,155.0,83.0,49.24202570691705,-123.15355743281543
922,51.0,922.0,155.0,83.0,49.24200885929167,-123.15355558879673
923,51.0,923.0,156.0,83.0,49.241992346942425,-123.15355818718672
924,51.20000076293945,924.0,156.0,83.0,49.24197583459318,-123.15356195904315
925,51.20000076293945,925.0,157.0,82.0,49.24195840023458,-123.15357067622244
926,51.400001525878906,926.0,158.0,82.0,49.24194121733308,-123.15357729792595
927,51.400001525878906,927.0,159.0,81.0,49.24192361533642,-123.15358341671526
928,51.599998474121094,928.0,159.0,81.0,49.24190710298717,-123.15359096042812
929,51.599998474121094,929.0,158.0,81.0,49.241888830438256,-123.15359925851226
930,51.599998474121094,930.0,158.0,82.0,49.24187156371772,-123.15360797569156
931,52.0,931.0,157.0,82.0,49.241853542625904,-123.15361518412828
932,52.0,932.0,157.0,82.0,49.241836443543434,-123.15362281166017
933,52.20000076293945,933.0,157.0,82.0,49.24182043410838,-123.15363085828722
934,52.400001525878906,934.0,157.0,82.0,49.24180249683559,-123.15363890491426
935,52.599998474121094,935.0,158.0,81.0,49.24178447574377,-123.15365281887352
936,52.79999923706055,936.0,159.0,81.0,49.241765197366476,-123.15366681665182
937,53.0,937.0,160.0,82.0,49.24174549989402,-123.15367394126952
938,53.20000076293945,938.0,161.0,82.0,49.241728065535426,-123.15368718467653
939,53.400001525878906,939.0,162.0,82.0,49.241710966452956,-123.15369598567486
940,53.400001525878906,940.0,162.0,82.0,49.24169554375112,-123.15370721742511
941,53.599998474121094,941.0,163.0,82.0,49.24168003723025,-123.15371970646083
942,53.599998474121094,942.0,164.0,83.0,49.24166620709002,-123.15373739227653
943,53.599998474121094,943.0,165.0,83.0,49.241646341979504,-123.15375247970223
944,54.0,944.0,165.0,83.0,49.24162354320288,-123.15376094542444
945,54.0,945.0,165.0,83.0,49.24160610884428,-123.15377502702177
946,54.0,946.0,164.0,83.0,49.241590686142445,-123.15379095263779
947,54.20000076293945,947.0,163.0,83.0,49.2415757663548,-123.15380863845348
948,54.400001525878906,948.0,162.0,83.0,49.24156051129103,-123.15382632426918
949,54.599998474121094,949.0,161.0,83.0,49.241546764969826,-123.15384618937969
950,54.79999923706055,950.0,159.0,83.0,49.241535952314734,-123.15386136062443
951,55.0,951.0,159.0,82.0,49.24152363091707,-123.15387820824981
952,55.0,952.0,159.0,82.0,49.24151114188135,-123.15389203839004
953,55.20000076293945,953.0,160.0,83.0,49.24149865284562,-123.1539082992822
954,55.400001525878906,954.0,161.0,83.0,49.241486582905054,-123.15392447635531
955,55.599998474121094,955.0,161.0,83.0,49.24147275276482,-123.15394383855164
956,55.599998474121094,956.0,161.0,83.0,49.241460766643286,-123.15396822988987
957,55.599998474121094,957.0,162.0,83.0,49.241450456902385,-123.15399345941842
958,55.79999923706055,958.0,162.0,83.0,49.241442158818245,-123.15401022322476
959,55.79999923706055,959.0,162.0,83.0,49.24143327400088,-123.15402396954596
960,56.0,960.0,162.0,83.0,49.24142321571708,-123.15403872169554
961,56.0,961.0,162.0,83.0,49.24141315743327,-123.15405355766416
962,56.20000076293945,962.0,161.0,82.0,49.2414029315114,-123.15407551825047
963,56.400001525878906,963.0,161.0,82.0,49.24139094538987,-123.15409337170422
964,56.400001525878906,964.0,161.0,83.0,49.241380635648966,-123.15410770475864
965,56.599998474121094,965.0,161.0,83.0,49.24136999063194,-123.15411935560405
966,56.79999923706055,966.0,162.0,83.0,49.24135691486299,-123.15413838252425
967,57.20000076293945,967.0,163.0,83.0,49.24134224653244,-123.15415900200605
968,57.400001525878906,968.0,163.0,83.0,49.24132858403027,-123.15418247133493
969,57.599998474121094,969.0,163.0,83.0,49.24131156876683,-123.15420409664512
970,57.79999923706055,970.0,163.0,83.0,49.241294637322426,-123.15422966144979
971,57.79999923706055,971.0,164.0,83.0,49.2412787117064,-123.15425313077867
972,58.0,972.0,164.0,83.0,49.241262283176184,-123.15427400171757
973,58.20000076293945,973.0,166.0,83.0,49.24124686047435,-123.15429504029453
974,58.400001525878906,974.0,167.0,83.0,49.24123127013445,-123.1543169170618
975,58.400001525878906,975.0,167.0,83.0,49.24121375195682,-123.15434616990387
976,58.79999923706055,976.0,167.0,83.0,49.24119455739856,-123.15437433309853
977,59.20000076293945,977.0,167.0,83.0,49.241179218515754,-123.15439797006547
978,59.400001525878906,978.0,167.0,82.0,49.241169495508075,-123.15442328341305
979,59.599998474121094,979.0,167.0,82.0,49.24115893431008,-123.15444960258901
980,60.0,980.0,167.0,82.0,49.24114619381726,-123.15447156317532
981,60.20000076293945,981.0,167.0,82.0,49.24113269895315,-123.15449427813292
982,60.400001525878906,982.0,167.0,82.0,49.241120126098394,-123.1545090302825
983,60.599998474121094,983.0,166.0,82.0,49.241105541586876,-123.15451883710921
984,61.0,984.0,166.0,82.0,49.24108852632344,-123.15452629700303
985,61.20000076293945,985.0,166.0,82.0,49.241073271259665,-123.15453258343041
986,61.400001525878906,986.0,166.0,81.0,49.24105843529105,-123.15453903749585
987,61.599998474121094,987.0,166.0,81.0,49.24104259349406,-123.15455085597932
988,62.0,988.0,166.0,80.0,49.2410281766206,-123.15456192009151
989,62.20000076293945,989.0,166.0,80.0,49.24101518467069,-123.15457792952657
990,62.400001525878906,990.0,165.0,80.0,49.24100303091109,-123.15459787845612
991,62.599998474121094,991.0,165.0,80.0,49.24098861403763,-123.15461246296763
992,63.0,992.0,165.0,82.0,49.24097780138254,-123.1546316575259
993,63.0,993.0,166.0,82.0,49.240968246012926,-123.15464548766613
994,63.20000076293945,994.0,167.0,82.0,49.24095751717687,-123.15465655177832
995,63.400001525878906,995.0,167.0,82.0,49.240947626531124,-123.15466526895761
996,63.599998474121094,996.0,167.0,82.0,49.2409385740757,-123.15467717126012
997,63.79999923706055,997.0,167.0,82.0,49.24092834815383,-123.15468806773424
998,64.0,998.0,167.0,82.0,49.240918876603246,-123.15470952540636
999,64.19999694824219,999.0,167.0,82.0,49.24091074615717,-123.15472234971821
1000,64.4000015258789,1000.0,166.0,0.0,49.24090345390141,-123.15472913905978
1001,64.5999984741211,1001.0,165.0,0.0,49.240893395617604,-123.15474120900035
1002,64.5999984741211,1002.0,165.0,58.0,49.240885600447655,-123.15475814044476
1003,64.80000305175781,1003.0,164.0,60.0,49.240882666781545,-123.15478001721203
1004,65.0,1004.0,164.0,60.0,49.240875877439976,-123.15479158423841
1005,65.19999694824219,1005.0,163.0,60.0,49.240869004279375,-123.15480491146445
1006,65.19999694824219,1006.0,163.0,56.0,49.24086338840425,-123.15481815487146
1007,65.4000015258789,1007.0,163.0,56.0,49.24085852690041,-123.15483441576362
1008,65.5999984741211,1008.0,161.0,56.0,49.240852408111095,-123.15484874881804
1009,65.80000305175781,1009.0,162.0,54.0,49.240844612941146,-123.15485721454024
1010,65.80000305175781,1010.0,159.0,54.0,49.24083715304732,-123.1548557896167
1011,66.0,1011.0,156.0,54.0,49.240827932953835,-123.1548594776541
1012,66.19999694824219,1012.0,155.0,54.0,49.240821562707424,-123.15487037412822
1013,66.4000015258789,1013.0,156.0,54.0,49.240813348442316,-123.15488504245877
1014,66.5999984741211,1014.0,156.0,53.0,49.240802535787225,-123.15489736385643
1015,66.80000305175781,1015.0,156.0,52.0,49.24079172313213,-123.15491546876729
1016,66.80000305175781,1016.0,158.0,52.0,49.24078535288572,-123.15492988564074
1017,67.0,1017.0,159.0,52.0,49.24077898263931,-123.15493759699166
1018,67.0,1018.0,159.0,52.0,49.24077244475484,-123.15494514070451
1019,67.19999694824219,1019.0,158.0,52.0,49.24076280556619,-123.15495578572154
1020,67.19999694824219,1020.0,157.0,52.0,49.240752747282386,-123.15496366471052
1021,67.19999694824219,1021.0,157.0,52.0,49.240741431713104,-123.15496433526278
1022,67.4000015258789,1022.0,157.0,52.0,49.240734642371535,-123.15497690811753
